Subject	Experiment	Condition_1possible_2impossible	Coplayer_cost	Efficiency	Reciprocity	Whether_Reject	Pain_reduction	Second_order_belief	Perceived_care	Obligation	Guilt	Gratitude
1258	2	0	12	1.5	9.82	0	14.4	11.34	50	50	33.28	55.12
1258	2	0	16	0.5	12.5	0	6.4	12.35	65.13	39.51	37.8	50.73
1258	2	0	16	1	21.47	0	12.8	12.5	32.55	29.5	32.8	50
1258	2	0	16	1.5	12.5	0	16	12.5	68.42	20.84	28.89	51.95
1258	2	0	20	0.5	12.5	0	8	12.5	90.26	20.11	25.6	79.53
1258	2	0	20	1	12.5	0	16	12.5	93.56	29.38	29.5	90.26
1259	2	1	4	0.5	4.04	1	1.6	6.15	43.23	33.98	26.04	57.55
1259	2	1	4	1	3.97	1	3.2	8.5	27.6	26.43	23.96	89.84
1259	2	1	4	1.5	4.88	1	4.8	6.71	31.9	21.48	28.26	40.1
1259	2	1	8	0.5	3.26	0	3.2	9.24	44.01	24.48	27.86	60.42
1259	2	1	8	1	1.89	1	6.4	9.57	53.78	23.96	2.21	44.27
1259	2	1	8	1.5	1.63	0	9.6	9.99	60.16	36.2	38.8	73.18
1259	2	1	12	0.5	10.61	0	4.8	13.05	70.96	18.49	50.39	80.99
1259	2	1	12	1	12.04	0	9.6	14.23	66.41	25.65	20.44	81.51
1259	2	1	12	1.5	5.99	0	14.4	14.62	50.13	25.78	27.86	39.06
1259	2	1	16	0.5	15.95	0	6.4	13.28	69.27	35.81	44.27	59.9
1259	2	1	16	1	15.49	0	12.8	19.37	77.73	29.3	32.29	67.19
1259	2	1	16	1.5	14.39	0	16	14.71	75.26	23.05	30.47	44.79
1259	2	1	20	0.5	19.92	0	8	25	91.15	14.84	42.71	100
1259	2	1	20	1	19.99	0	16	20.67	68.1	24.35	35.16	100
1259	2	0	4	0.5	2.54	1	1.6	2.73	64.97	27.73	37.89	70.31
1259	2	0	4	1	3.97	1	3.2	6.05	58.2	31.38	38.41	47.92
1259	2	0	4	1.5	1.95	0	4.8	7.49	51.82	34.51	54.17	99.74
1259	2	0	8	0.5	3.78	0	3.2	3.26	60.55	28.78	41.41	64.84
1259	2	0	8	1	7.94	0	6.4	8.63	54.95	26.69	53.65	79.69
1259	2	0	8	1.5	7.03	0	9.6	9.7	61.98	26.04	39.06	66.15
1259	2	0	12	0.5	2.6	0	4.8	10.35	83.2	14.45	67.84	100
1259	2	0	12	1	14.06	0	9.6	9.44	75.52	32.16	35.29	75.26
1259	2	0	12	1.5	7.16	0	14.4	12.99	83.85	34.24	68.75	88.28
1259	2	0	16	0.5	16.93	0	6.4	17.97	81.51	10.94	59.11	100
1259	2	0	16	1	16.02	0	12.8	13.67	100	26.69	23.05	100
1259	2	0	16	1.5	18.88	0	16	12.01	92.32	16.67	52.47	100
1259	2	0	20	0.5	20.05	0	8	23.01	100	27.86	32.16	100
1259	2	0	20	1	19.99	0	16	23.5	100	34.64	33.46	100
1260	2	1	4	0.5	0	0	1.6	0.97	4.01	14.62	9	7.54
1260	2	1	4	1	0	1	3.2	1	8.39	7.42	9	6.56
1260	2	1	4	1.5	0	1	4.8	1	15.84	40.12	15.61	0
1260	2	1	8	0.5	2.01	0	3.2	3.01	33.28	50.24	38.53	26.82
1260	2	1	8	1	2.01	0	6.4	2.98	34.75	82.69	38.29	26.82
1260	2	1	8	1.5	2.01	0	9.6	3.01	27.92	43.53	28.77	26.33
1260	2	1	12	0.5	0.24	0	4.8	5	48.29	87.32	72.69	84.41
1260	2	1	12	1	3.04	0	9.6	3.5	67.2	67.69	69.77	60.25
1260	2	1	12	1.5	2.98	0	14.4	4.48	55.49	70.86	63.79	58.78
1260	2	1	16	0.5	3.04	1	6.4	6.98	80.99	94.52	92.81	84.65
1260	2	1	16	1	3.96	0	12.8	5.97	50.12	84.04	73.79	77.09
1260	2	1	16	1.5	3.96	0	16	7.44	73.55	92.94	86.84	90.02
1260	2	1	20	0.5	5	0	8	6.98	59.75	100	100	100
1260	2	1	20	1	5.12	0	16	8.99	43.78	90.13	90.13	100
1260	2	0	4	0.5	0	0	1.6	0	4.38	18.78	15.85	11.44
1260	2	0	4	1	0	1	3.2	0	12.91	37.31	19.13	4.37
1260	2	0	4	1.5	0	0	4.8	0	4.38	3.77	4.38	7.78
1260	2	0	8	0.5	2.01	0	3.2	0	51.83	69.16	66.84	79.53
1260	2	0	8	1	2.98	0	6.4	0	57.32	59.52	60.98	52.2
1260	2	0	8	1.5	2.01	0	9.6	0	19.38	41.09	29.5	11.2
1260	2	0	12	0.5	2.01	0	4.8	0	80	90.5	89.89	100
1260	2	0	12	1	3.04	0	9.6	0	77.33	74.65	79.04	68.79
1260	2	0	12	1.5	0	0	14.4	0	72.57	74.89	74.04	68.06
1260	2	0	16	0.5	3.96	0	6.4	0	80.01	80.99	85.99	92.22
1260	2	0	16	1	4.02	0	12.8	0	81.11	86.73	82.58	85.63
1260	2	0	16	1.5	3.96	0	16	0	100	100	100	100
1260	2	0	20	0.5	0	0	8	5	100	100	100	100
1260	2	0	20	1	5	0	16	0	100	100	100	100
1261	2	1	4	0.5	5.05	0	1.6	2.5	40.42	42.92	53.75	27.71
1261	2	1	4	1	4.06	0	3.2	2.06	35.42	26.56	44.58	48.54
1261	2	1	4	1.5	4.01	1	4.8	7.89	22.81	30.83	34.27	63.54
1261	2	1	8	0.5	3.13	1	3.2	10.42	39.9	54.06	45.83	37.29
1261	2	1	8	1	0	0	6.4	7.99	49.38	38.13	33.13	62.92
1261	2	1	8	1.5	8.28	1	9.6	8.67	47.5	28.23	28.02	46.04
1261	2	1	12	0.5	0	0	4.8	12.08	48.85	57.81	52.08	71.46
1261	2	1	12	1	9.95	1	9.6	13.96	58.65	40.31	64.58	72.29
1261	2	1	12	1.5	0	0	14.4	13.52	60.1	42.08	53.33	60.83
1261	2	1	16	0.5	12.5	1	6.4	16.33	58.13	39.38	51.46	80.42
1261	2	1	16	1	10.36	0	12.8	10.03	55.1	51.56	50	68.96
1261	2	1	16	1.5	0	0	16	13.02	52.6	51.25	50	64.17
1261	2	1	20	0.5	0.1	1	8	22.97	69.48	58.54	57.71	87.08
1261	2	1	20	1	21.04	1	16	22.63	53.85	55.31	54.27	81.04
1261	2	0	4	0.5	4.95	0	1.6	0	48.96	12.19	20.73	42.92
1261	2	0	4	1	0	0	3.2	0	69.9	46.56	63.44	60.21
1261	2	0	4	1.5	4.06	0	4.8	0.13	58.65	21.98	50	79.79
1261	2	0	8	0.5	0	0	3.2	0	54.48	51.35	68.85	66.25
1261	2	0	8	1	8.33	0	6.4	0	53.02	33.13	63.75	69.79
1261	2	0	8	1.5	9.06	0	9.6	6.12	75.1	24.27	41.35	76.88
1261	2	0	12	0.5	12.24	1	4.8	6.25	65.21	43.23	58.44	70
1261	2	0	12	1	6.98	0	9.6	5.21	51.56	55.73	50	50.42
1261	2	0	12	1.5	1.04	0	14.4	0	70.1	49.58	50.83	76.46
1261	2	0	16	0.5	5.57	0	6.4	1.12	69.48	40.94	60.94	63.96
1261	2	0	16	1	12.5	0	12.8	0	64.48	44.48	52.29	79.79
1261	2	0	16	1.5	16.82	1	16	0	82.92	41.56	87.71	87.92
1261	2	0	20	0.5	10.21	0	8	7.5	76.56	32.6	52.92	85.63
1261	2	0	20	1	6.46	0	16	0	86.35	37.29	88.02	94.38
1262	2	1	4	0.5	5.67	1	1.6	5.76	15.84	17.55	3.03	7.05
1262	2	1	4	1	2.01	0	3.2	5.03	19.13	50.98	6.08	39.51
1262	2	1	4	1.5	2.98	1	4.8	6.8	24.87	29.26	14.62	9
1262	2	1	8	0.5	19.21	0	3.2	5.97	41.46	28.16	32.8	12.42
1262	2	1	8	1	4.45	0	6.4	5.58	48.54	33.28	29.62	24.38
1262	2	1	8	1.5	18.97	0	9.6	9.75	19.25	23.52	11.69	26.82
1262	2	1	12	0.5	5.73	0	4.8	6.25	29.62	25.35	25.11	56.1
1262	2	1	12	1	4.39	0	9.6	5	44.75	29.62	24.13	27.79
1262	2	1	12	1.5	5.85	0	14.4	11.19	27.18	18.28	39.51	26.57
1262	2	1	16	0.5	8.47	1	6.4	8.32	16.57	20.11	21.82	50
1262	2	1	16	1	2.8	1	12.8	8.29	21.45	24.74	30.72	25.35
1262	2	1	16	1.5	3.11	0	16	6.77	33.77	47.93	24.5	50
1262	2	1	20	0.5	7.19	0	8	5.24	73.06	33.16	38.9	67.81
1262	2	1	20	1	5.85	0	16	6.8	16.94	38.29	22.67	27.31
1262	2	0	4	0.5	5.12	0	1.6	8.93	10.71	8.76	14.86	19.5
1262	2	0	4	1	6.52	0	3.2	6.89	19.38	21.57	18.64	21.21
1262	2	0	4	1.5	3.23	1	4.8	5.85	24.74	26.33	29.99	52.2
1262	2	0	8	0.5	5.97	0	3.2	7.62	14.37	24.62	10.1	11.69
1262	2	0	8	1	6.34	1	6.4	7.96	23.04	16.57	28.53	12.42
1262	2	0	8	1.5	5.91	0	9.6	7.65	40.36	26.33	36.58	43.17
1262	2	0	12	0.5	8.47	0	4.8	5.94	41.83	34.02	22.43	25.35
1262	2	0	12	1	4.51	0	9.6	7.01	30.6	24.99	19.13	26.33
1262	2	0	12	1.5	4.02	0	14.4	9.3	54.27	45.73	77.45	68.55
1262	2	0	16	0.5	5.97	0	6.4	11.28	35.85	21.33	23.4	22.67
1262	2	0	16	1	9.39	0	12.8	9.97	21.82	18.77	38.41	34.14
1262	2	0	16	1.5	8.41	0	16	10.09	19.38	24.01	19.38	23.89
1262	2	0	20	0.5	7.62	0	8	14.36	60.25	24.5	45.36	75.13
1262	2	0	20	1	5.73	0	16	8.84	57.69	32.19	13.15	50
1263	2	1	4	0.5	12.5	0	1.6	0.03	54.51	38.53	59.76	65.37
1263	2	1	4	1	10	0	3.2	0	39.63	30.11	47.32	55.86
1263	2	1	4	1.5	12.01	1	4.8	0	35.36	15.24	48.17	75.13
1263	2	1	8	0.5	12.01	0	3.2	8.44	53.29	38.65	63.67	66.11
1263	2	1	8	1	16.04	1	6.4	11.01	47.56	38.9	40.12	79.53
1263	2	1	8	1.5	16.04	1	9.6	10	56.22	16.22	45	65.13
1263	2	1	12	0.5	20.98	1	4.8	15	48.9	41.46	61.71	61.71
1263	2	1	12	1	20	1	9.6	13.75	61.84	36.58	77.57	79.53
1263	2	1	12	1.5	17.99	1	14.4	16.5	42.44	34.99	44.88	30.23
1263	2	1	16	0.5	17.99	1	6.4	19	59.76	34.5	60.37	72.21
1263	2	1	16	1	15.98	1	12.8	17.99	56.34	39.75	67.2	72.21
1263	2	1	16	1.5	20	1	16	18.02	47.56	15.12	77.56	80.26
1263	2	1	20	0.5	25	1	8	25	69.64	18.78	85.74	74.65
1263	2	1	20	1	25	1	16	20.77	71.6	20.24	72.44	85.38
1263	2	0	4	0.5	10	0	1.6	0	66.23	15	86.97	85.63
1263	2	0	4	1	12.5	1	3.2	0	61.47	33.16	79.89	85.87
1263	2	0	4	1.5	10	0	4.8	0	54.51	0	86.12	84.9
1263	2	0	8	0.5	15	0	3.2	0	68.18	0	90.13	84.41
1263	2	0	8	1	16.04	1	6.4	0	70.99	14.75	88.07	87.09
1263	2	0	8	1.5	10	0	9.6	0	72.33	0	88.07	85.14
1263	2	0	12	0.5	22.02	0	4.8	0	72.82	0	93.18	90.02
1263	2	0	12	1	15	0	9.6	0	77.21	5.11	100	100
1263	2	0	12	1.5	22.02	0	14.4	0	77.94	17.92	100	88.31
1263	2	0	16	0.5	22.99	0	6.4	0	78.06	16.09	100	100
1263	2	0	16	1	22.99	0	12.8	0	80.62	0	97.33	90.02
1263	2	0	16	1.5	25	0	16	0	79.89	0	97.57	100
1263	2	0	20	0.5	25	0	8	0	85.63	0	100	100
1263	2	0	20	1	25	0	16	0	84.53	0	100	100
1264	2	1	4	0.5	3.96	0	1.6	2.89	50	35.11	51.34	63.91
1264	2	1	4	1	4.02	0	3.2	3.01	53.17	30.36	55.49	64.4
1264	2	1	4	1.5	3.96	0	4.8	2.13	51.95	30.72	55.37	67.81
1264	2	1	8	0.5	8.05	0	3.2	8.05	59.39	27.31	57.08	61.22
1264	2	1	8	1	8.05	0	6.4	7.99	58.3	24.99	59.64	63.91
1264	2	1	8	1.5	7.99	0	9.6	8.02	56.59	29.14	57.69	69.77
1264	2	1	12	0.5	12.07	0	4.8	12.04	66.35	21.94	60.86	69.52
1264	2	1	12	1	12.07	0	9.6	12.01	65.62	22.91	60.86	76.35
1264	2	1	12	1.5	12.01	0	14.4	11.95	64.15	21.82	60.49	76.11
1264	2	1	16	0.5	16.04	0	6.4	15.98	63.06	24.26	61.96	79.28
1264	2	1	16	1	15.98	0	12.8	16.07	71.23	16.2	78.43	78.55
1264	2	1	16	1.5	15.98	0	16	16.04	67.2	16.81	58.17	76.35
1264	2	1	20	0.5	20.06	0	8	20.1	73.55	15.47	65.13	86.12
1264	2	1	20	1	20.06	0	16	20.03	68.91	17.67	72.69	83.19
1264	2	0	4	0.5	3.96	0	1.6	0	54.39	34.99	56.47	63.18
1264	2	0	4	1	4.02	0	3.2	0	55.98	29.99	56.71	68.55
1264	2	0	4	1.5	3.96	0	4.8	0	51.83	42.56	51.34	50.24
1264	2	0	8	0.5	7.99	0	3.2	0	55.25	21.94	56.71	56.1
1264	2	0	8	1	8.05	0	6.4	0	63.3	27.43	60.25	70.74
1264	2	0	8	1.5	7.99	0	9.6	0	61.35	29.01	59.03	68.3
1264	2	0	12	0.5	12.01	0	4.8	0	71.72	14.74	64.4	82.21
1264	2	0	12	1	12.01	0	9.6	11.98	69.89	13.15	64.28	83.92
1264	2	0	12	1.5	11.95	0	14.4	0	70.01	12.18	62.57	83.19
1264	2	0	16	0.5	15.98	0	6.4	0	77.57	12.05	72.21	84.65
1264	2	0	16	1	15.98	0	12.8	0	81.6	7.67	75.26	100
1264	2	0	16	1.5	16.04	0	16	0	72.08	10.35	67.69	88.07
1264	2	0	20	0.5	19.94	0	8	0	80.87	10.59	78.43	93.19
1264	2	0	20	1	21.04	0	16	0	77.33	10.59	65.86	92.46
1265	2	1	4	0.5	4.1	0	1.6	4.59	19.4	29.43	18.75	100
1265	2	1	4	1	4.43	0	3.2	5.05	36.98	13.02	15.76	97.4
1265	2	1	4	1.5	6.25	0	4.8	5.86	40.23	10.03	7.55	100
1265	2	1	8	0.5	7.42	0	3.2	7.88	38.02	21.22	21.22	31.51
1265	2	1	8	1	8.14	0	6.4	8.43	54.04	8.07	13.8	100
1265	2	1	8	1.5	9.18	0	9.6	9.05	39.32	30.34	29.04	20.83
1265	2	1	12	0.5	9.7	0	4.8	7.88	45.44	7.16	21.88	100
1265	2	1	12	1	12.5	0	9.6	12.5	66.93	11.46	9.24	100
1265	2	1	12	1.5	12.5	0	14.4	12.11	60.29	6.38	26.43	100
1265	2	1	16	0.5	12.5	0	6.4	12.5	57.55	8.98	16.28	100
1265	2	1	16	1	12.5	0	12.8	12.79	69.79	4.3	12.24	100
1265	2	1	16	1.5	15.95	0	16	12.63	75.39	4.3	15.49	100
1265	2	1	20	0.5	12.5	0	8	10.74	58.46	17.32	22.53	50
1265	2	1	20	1	12.5	0	16	12.5	79.95	6.51	20.44	100
1265	2	0	4	0.5	5.92	0	1.6	4.52	48.18	4.56	18.36	100
1265	2	0	4	1	5.66	0	3.2	6.32	32.55	9.24	17.58	100
1265	2	0	4	1.5	6.71	0	4.8	9.38	30.21	10.03	11.46	100
1265	2	0	8	0.5	8.01	0	3.2	7.98	56.38	17.84	20.96	100
1265	2	0	8	1	11	0	6.4	9.9	57.42	5.21	3.65	100
1265	2	0	8	1.5	8.59	0	9.6	12.4	66.15	7.81	35.16	100
1265	2	0	12	0.5	12.5	0	4.8	10.64	54.95	11.59	36.33	100
1265	2	0	12	1	12.57	0	9.6	12.5	65.89	8.98	14.58	100
1265	2	0	12	1.5	8.01	0	14.4	10.03	72.92	11.46	75.65	100
1265	2	0	16	0.5	12.5	0	6.4	12.43	70.18	8.59	19.14	100
1265	2	0	16	1	12.5	0	12.8	13.51	74.35	12.37	52.99	100
1265	2	0	16	1.5	12.5	0	16	12.5	79.95	10.42	45.83	100
1265	2	0	20	0.5	12.5	0	8	11.85	74.35	8.98	34.24	100
1265	2	0	20	1	14.26	0	16	14.36	88.02	15.76	65.63	100
1266	2	1	4	0.5	3.96	1	1.6	2.63	19.27	94.27	80.31	100
1266	2	1	4	1	5.1	0	3.2	3.98	29.58	85.42	40.83	100
1266	2	1	4	1.5	3.96	0	4.8	0	21.15	75	57.92	49.58
1266	2	1	8	0.5	8.18	1	3.2	10.91	22.81	84.06	81.15	69.58
1266	2	1	8	1	7.97	1	6.4	10.55	22.08	90.63	75.1	41.88
1266	2	1	8	1.5	8.02	1	9.6	10.39	27.19	79.06	77.19	58.33
1266	2	1	12	0.5	12.03	0	4.8	9.87	20.63	90.21	56.98	100
1266	2	1	12	1	8.28	1	9.6	12.5	51.15	78.13	85.21	90.83
1266	2	1	12	1.5	13.02	1	14.4	17.5	19.69	89.9	72.19	50.21
1266	2	1	16	0.5	15.99	1	6.4	15.49	88.23	86.98	79.27	100
1266	2	1	16	1	16.93	1	12.8	20.57	86.15	80.31	83.85	100
1266	2	1	16	1.5	8.07	1	16	18.2	28.33	96.46	96.35	100
1266	2	1	20	0.5	5.36	1	8	25	58.44	87.92	97.71	100
1266	2	1	20	1	25	0	16	18.75	80	100	91.56	90
1266	2	0	4	0.5	5	1	1.6	0	51.15	77.5	98.44	100
1266	2	0	4	1	4.06	1	3.2	0	29.17	78.96	64.27	100
1266	2	0	4	1.5	4.11	1	4.8	0	29.27	93.33	90.94	100
1266	2	0	8	0.5	7.97	1	3.2	5.08	47.6	86.35	46.04	100
1266	2	0	8	1	7.97	1	6.4	11.25	40.63	100	92.92	71.25
1266	2	0	8	1.5	8.96	1	9.6	4.51	63.96	91.67	91.25	81.88
1266	2	0	12	0.5	5.99	1	4.8	12.27	72.19	100	100	79.79
1266	2	0	12	1	12.55	1	9.6	0	48.54	90.73	92.08	76.67
1266	2	0	12	1.5	15	1	14.4	6.02	62.4	78.75	91.77	100
1266	2	0	16	0.5	20.05	1	6.4	0	74.27	84.48	88.54	100
1266	2	0	16	1	20.1	1	12.8	12.5	86.67	85.63	98.75	100
1266	2	0	16	1.5	20	1	16	0	90	100	100	88.13
1266	2	0	20	0.5	25	1	8	0	100	100	100	100
1266	2	0	20	1	20.68	1	16	0	100	100	100	100
1267	2	1	4	0.5	4.02	1	1.6	5.03	7.42	12.42	10.96	13.15
1267	2	1	4	1	0	1	3.2	1.98	8.27	9.37	9	6.81
1267	2	1	4	1.5	0.91	1	4.8	4.54	6.69	6.56	5.11	11.2
1267	2	1	8	0.5	6.03	0	3.2	10.03	34.26	29.99	46.22	32.92
1267	2	1	8	1	5.97	0	6.4	10	41.34	39.14	42.44	33.65
1267	2	1	8	1.5	7.19	0	9.6	8.5	42.56	42.44	46.34	38.29
1267	2	1	12	0.5	10.49	1	4.8	10.97	50.73	49.39	63.54	61.96
1267	2	1	12	1	11.95	0	9.6	12.5	47.8	50.98	69.16	50
1267	2	1	12	1.5	10	0	14.4	12.84	43.29	55.86	63.06	57.56
1267	2	1	16	0.5	12.01	0	6.4	17.01	72.94	60.98	81.84	86.12
1267	2	1	16	1	11.95	0	12.8	16.92	50	42.31	60.49	50.49
1267	2	1	16	1.5	8.96	0	16	13.02	60.86	61.84	64.89	80.26
1267	2	1	20	0.5	12.5	0	8	25	89.89	65.62	93.31	90.51
1267	2	1	20	1	15	0	16	18.81	79.28	86.71	97.21	96.12
1267	2	0	4	0.5	0.97	1	1.6	1.98	4.49	6.08	12.66	5.59
1267	2	0	4	1	0	1	3.2	0	5.59	9	6.93	8.03
1267	2	0	4	1.5	0.97	1	4.8	0	4.37	9.25	9.61	8.52
1267	2	0	8	0.5	5.06	1	3.2	0	35.72	41.58	46.95	39.51
1267	2	0	8	1	7.99	0	6.4	0	39.87	42.8	43.17	40
1267	2	0	8	1.5	10	0	9.6	0	46.1	51.34	57.93	49.76
1267	2	0	12	0.5	12.5	0	4.8	0	60.25	53.17	76.48	58.05
1267	2	0	12	1	10	0	9.6	0	66.84	47.07	78.18	70.99
1267	2	0	12	1.5	12.01	0	14.4	7.01	67.81	47.68	67.45	65.86
1267	2	0	16	0.5	8.05	0	6.4	10	85.26	48.29	93.67	96.36
1267	2	0	16	1	12.01	0	12.8	0	83.8	47.93	86.85	90.02
1267	2	0	16	1.5	12.5	0	16	0	91.61	58.66	92.83	80.75
1267	2	0	20	0.5	12.99	0	8	0	89.89	53.29	98.06	100
1267	2	0	20	1	12.01	0	16	0	100	59.64	100	100
1268	2	1	4	0.5	3.96	0	1.6	2.07	19.86	0	9.87	19.99
1268	2	1	4	1	4.02	1	3.2	1.98	20.23	0	0	20.47
1268	2	1	4	1.5	4.02	0	4.8	0	20.23	0	0	19.74
1268	2	1	8	0.5	6.7	1	3.2	6.28	54.51	0	0	50.24
1268	2	1	8	1	0.48	0	6.4	4.02	50.12	0	0	79.53
1268	2	1	8	1.5	8.05	0	9.6	6.98	49.76	0	0	49.51
1268	2	1	12	0.5	12.01	0	4.8	11.01	79.77	0	0	80.26
1268	2	1	12	1	12.01	0	9.6	11.98	65.13	0	0	80.01
1268	2	1	12	1.5	12.01	0	14.4	11.98	79.89	0	0	79.77
1268	2	1	16	0.5	15.61	1	6.4	14.82	80.01	0	0	79.77
1268	2	1	16	1	16.04	0	12.8	12.19	80.14	0	0	80.01
1268	2	1	16	1.5	11.4	0	16	8.02	79.89	0	0	79.77
1268	2	1	20	0.5	20	0	8	20	80.14	0	0	79.53
1268	2	1	20	1	20	0	16	10.49	80.14	0	0	79.53
1268	2	0	4	0.5	0	1	1.6	0	20.35	0	0	20.23
1268	2	0	4	1	4.02	1	3.2	0	20.35	0	0	19.74
1268	2	0	4	1.5	2.01	0	4.8	0.03	20.35	0	0	20.47
1268	2	0	8	0.5	9.02	0	3.2	0.03	59.76	0	0	50
1268	2	0	8	1	7.99	0	6.4	0	50.37	0	0	50
1268	2	0	8	1.5	6.03	0	9.6	0	50.12	0	0	50
1268	2	0	12	0.5	7.99	1	4.8	0	79.77	0	0	80.26
1268	2	0	12	1	12.01	0	9.6	0	79.53	0	0	100
1268	2	0	12	1.5	12.01	0	14.4	0	79.89	0	0	80.01
1268	2	0	16	0.5	15.98	0	6.4	0	80.01	0	0	80.26
1268	2	0	16	1	16.04	0	12.8	0	80.01	0	0	100
1268	2	0	16	1.5	15.98	0	16	0.12	79.77	0	0	79.77
1268	2	0	20	0.5	20	0	8	0	79.89	0	0	90.02
1268	2	0	20	1	20	0	16	2.74	80.01	0	0	79.77
1269	2	1	4	0.5	4.57	1	1.6	4.14	21.45	0	0	19.99
1269	2	1	4	1	4.39	0	3.2	1.98	19.38	0	0	21.69
1269	2	1	4	1.5	4.87	0	4.8	4.29	22.91	0	0	25.84
1269	2	1	8	0.5	8.66	1	3.2	8.08	42.68	0	5.97	40.48
1269	2	1	8	1	8.05	0	6.4	8.02	41.46	0	0	41.95
1269	2	1	8	1.5	8.6	0	9.6	8.32	43.66	0	0	41.95
1269	2	1	12	0.5	12.5	0	4.8	12.26	60.61	0	0	64.89
1269	2	1	12	1	12.44	0	9.6	12.29	64.03	0	0	66.84
1269	2	1	12	1.5	12.68	0	14.4	12.13	73.91	0	25.12	69.28
1269	2	1	16	0.5	16.28	0	6.4	16.65	80.62	0	5.72	80.5
1269	2	1	16	1	17.2	0	12.8	16.13	76.6	0	25	79.53
1269	2	1	16	1.5	17.62	0	16	16.68	88.8	0	0	88.31
1269	2	1	20	0.5	25	0	8	23.05	94.41	0	25.73	92.22
1269	2	1	20	1	21.04	0	16	22.59	100	0	0	100
1269	2	0	4	0.5	3.96	0	1.6	0	26.57	0	23.04	31.21
1269	2	0	4	1	4.02	0	3.2	0	22.55	0	3.89	24.38
1269	2	0	4	1.5	5.48	0	4.8	2.1	25.23	0	0	22.18
1269	2	0	8	0.5	9.33	1	3.2	0	46.71	0	21.22	45.61
1269	2	0	8	1	9.69	0	6.4	4.69	56.71	0	26.59	68.55
1269	2	0	8	1.5	9.33	0	9.6	0	47.56	0	0	44.88
1269	2	0	12	0.5	13.48	0	4.8	0	72.45	0	0	71.96
1269	2	0	12	1	13.11	0	9.6	0	68.67	0	0	66.35
1269	2	0	12	1.5	12.62	0	14.4	0	74.4	0	0	83.43
1269	2	0	16	0.5	19.33	0	6.4	0	85.38	15.48	37.69	82.94
1269	2	0	16	1	17.5	0	12.8	0	85.99	10.6	31.1	89.29
1269	2	0	16	1.5	18.42	0	16	0	87.7	0	49.16	88.07
1269	2	0	20	0.5	25	0	8	0	100	0	0	100
1269	2	0	20	1	25	0	16	0	100	0	0	100
